http://www.gazzetta.it/Foto-Gallery/Sport-Invernali/Sci-Alpino/Coppa-Mondo-Sci/20-03-2018/carrozza-fiori-san-vigilio-festeggia-manu-moelgg-2501068748858.shtml,http://www.tuttosport.com/news/altri-sport/sci/2018/12/27-51511635/sci_gli_slalomisti_in_raduno_a_san_vigilio_di_marebbe_fino_al_29/,39.31%
http://www.gazzetta.it/Foto-Gallery/Sport-Invernali/Sci-Alpino/Coppa-Mondo-Sci/14-03-2018/abbraccia-coppa-sofia-tua-250917863285.shtml,http://www.tuttosport.com/news/pallavolo/femminile/pallavolo-femminile-a1/2018/12/22-51380595/volley_a1_femminile_brescia_contro_chieri_la_risolve_al_quinto_set/,35.93%
http://www.gazzetta.it/Foto-Gallery/Sport-Invernali/Sci-Alpino/Coppa-Mondo-Sci/03-03-2018/addio-stuffer-festa-leonesse-azzurre-250663394239.shtml,http://www.tuttosport.com/news/calcio-dilettanti/dilettanti-piemonte/2018/12/14-51092497/promozione_c_-_maffettone_resta_alla_roretese_capolavoro_del_ds_davide_bori/,33.55%
http://www.gazzetta.it/Foto-Gallery/Sport-Invernali/Sci-Alpino/Coppa-Mondo-Sci/19-01-2018/julia-mancuso-commiato-wonder-woman-2401017823585.shtml,http://www.tuttosport.com/news/calcio/golden-boy/2018/12/17-51219851/juventus_nedved_non_volevo_attaccare_marotta_mi_ha_fatto_male_vederlo_allinter/,36.86%
http://www.gazzetta.it/Foto-Gallery/Sport-Invernali/Sci-Alpino/Coppa-Mondo-Sci/12-01-2018/fill-coppa-triplete-240862054959.shtml,http://www.tuttosport.com/news/pallavolo/femminile/pallavolo-femminile-a1/2018/12/22-51380595/volley_a1_femminile_brescia_contro_chieri_la_risolve_al_quinto_set/,33.91%
http://www.gazzetta.it/Foto-Gallery/Sport-Invernali/Sci-Alpino/Coppa-Mondo-Sci/09-12-2017/dolore-piega-vonn-24096151855.shtml,http://www.tuttosport.com/news/pallavolo/femminile/pallavolo-femminile-a1/2018/12/22-51380595/volley_a1_femminile_brescia_contro_chieri_la_risolve_al_quinto_set/,33.57%
http://www.gazzetta.it/Foto-Gallery/Sport-Invernali/Sci-Alpino/Coppa-Mondo-Sci/02-09-2017/sci-mezzo-secolo-val-gardena-festa-220288910946.shtml,http://www.tuttosport.com/news/altri-sport/sci/2018/12/18-51240957/sci_discesa_libera_val_gardena_delago_seconda_vince_stuhec/,40.89%
http://www.gazzetta.it/Foto-Gallery/Sport-Invernali/Sci-Alpino/Coppa-Mondo-Sci/21-03-2017/neve-azzurra-festa-vista-madonnina-190204120980.shtml,http://www.tuttosport.com/news/calcio/golden-boy/2018/12/17-51219851/juventus_nedved_non_volevo_attaccare_marotta_mi_ha_fatto_male_vederlo_allinter/,35.05%
http://www.gazzetta.it/speciali/risultati_classifiche/2018/sport_invernali/coppa_del_mondo/calendario_cdm_alp_m.shtml,http://www.tuttosport.com/news/calcio-dilettanti/dilettanti-piemonte/2018/12/20-51295658/prima_categoria_c_-_cirie_si_dimette_il_tecnico_de_vita_ecco_chi_e_stato_scelto_al_suo_posto/,38.13%
http://www.gazzetta.it/Foto-Gallery/Sport-Invernali/27-03-2018/gli-azzurri-quirinale-riconsegnano-bandiera-26077429241.shtml,http://www.tuttosport.com/video/video-rubriche/tuttosport-live/2018/12/29-51593288/prima_di_tutto_juve_ronaldo_un_anno_record_mertens_tiene_il_napoli_a_-9_un_toro_e_un_atalanta_da_europa/?a=3,34.92%
